sub,ses,run,task,echo,cnfds,plot_group,condition,safe_end_s,safe_mean,safe_peak,safe_tpeak,safe_auc_signed,safe_auc_pos,safe_auc_neg_abs,canon_mean,canon_peak,canon_tpeak,canon_auc_signed,value_at_6s
104,2,2,mid,single-echo,tedana,mid_feedback_extra,Positive,5.9950000000000045,-0.02512918870800108,0.0981484469316384,4.699999999999962,-0.1506494863044666,0.12159248321014363,0.2722419695146102,-0.03661480769736949,0.0981484469316384,4.699999999999962,-0.14645923078947612,-0.1045090707693365
104,2,2,mid,single-echo,tedana,mid_feedback_extra,Negative,5.9950000000000045,0.10757108046418705,0.3204108100466461,1.6999999999999726,0.6448886273828018,0.7919239783891991,0.14703535100639742,0.043765015768435646,0.1578583629560833,5.3999999999999595,0.17506006307374042,0.12151999493731075
104,2,1,sharedreward,multi-echo,fmriprep,sr_decision_partner_extra,Computer,6.0,-0.02675648508221215,0.0448111489488257,5.999999999999957,-0.16053891049327176,0.09121672219674754,0.2517556326900193,0.02668133818428919,0.0748400353358561,6.899999999999954,0.10672535273715543,0.04481114894882613
104,2,1,sharedreward,multi-echo,fmriprep,sr_decision_partner_extra,Stranger,6.0,0.005727133791096947,0.13045435702496522,0.0,0.03436280274658144,0.1341528572449868,0.09979005449840536,0.014653685369187472,0.052276538404903,5.999999999999957,0.05861474147674916,0.05227653840490266
104,2,1,sharedreward,multi-echo,fmriprep,sr_outcome_primary,Reward,5.218999999999994,-0.005142923814564556,0.1037273280224617,2.0999999999999712,-0.026840919388212387,0.14834836201741183,0.1751892814056242,0.024703083391216973,0.1231415899512188,7.699999999999951,0.09881233356486666,0.017664583581641843
104,2,1,sharedreward,multi-echo,fmriprep,sr_outcome_primary,Neutral,5.218999999999994,0.10389949498826384,0.2004632558947865,2.8999999999999684,0.5422514643437484,0.5866752071024116,0.0444237427586632,-0.06652529966253426,0.11617066606808614,4.0,-0.2661011986501337,-0.11335674565758422
104,2,1,sharedreward,multi-echo,fmriprep,sr_outcome_primary,Punish,5.218999999999994,0.0029601299214269895,0.0799491332264586,2.199999999999971,0.01544891805992744,0.1084745028914284,0.09302558483150095,-0.055265302696763656,0.013565553711042,5.29999999999996,-0.22106121078705188,-0.02270242453804935
104,2,1,sharedreward,multi-echo,fmriprep,sr_decision_by_future_outcome_extra,Reward,6.0,0.010161866344096339,0.0694083096866236,0.0999999999999783,0.0609711980645776,0.1278334899328082,0.06686229186823062,0.010695906552335247,0.0465017129965501,5.499999999999959,0.04278362620934045,0.03831974412215465
104,2,1,sharedreward,multi-echo,fmriprep,sr_decision_by_future_outcome_extra,Neutral,6.0,0.000991572671298258,0.1710540620804713,5.899999999999958,0.005949436027789506,0.2359317813727901,0.22998234534500064,0.1037945619145366,0.1710540620804713,5.899999999999958,0.41517824765814126,0.16779741033677611
104,2,1,sharedreward,multi-echo,fmriprep,sr_decision_by_future_outcome_extra,Punish,6.0,-0.03642133050650965,0.08833335818057986,0.0,-0.21852798303905632,0.06414776712883019,0.2826757501678866,-0.006349953056767503,0.0534669332029467,7.299999999999953,-0.025399812227069697,0.00456177656797789
104,2,1,sharedreward,multi-echo,tedana,sr_decision_partner_extra,Computer,6.0,-0.025048876776316266,0.0292482963276936,5.999999999999957,-0.15029326065789653,0.05690690658269158,0.2072001672405881,0.011884002519690589,0.0554075184256358,6.699999999999955,0.047536010078761765,0.029248296327694507
104,2,1,sharedreward,multi-echo,tedana,sr_decision_partner_extra,Stranger,6.0,0.012819391769767045,0.1327685571676914,0.0,0.07691635061860172,0.14079644189960722,0.06388009128100547,0.011685766800263732,0.0457702514849748,5.999999999999957,0.046743067201054346,0.045770251484974475
104,2,1,sharedreward,multi-echo,tedana,sr_outcome_primary,Reward,5.218999999999994,-0.015807709424633134,0.0538275616113202,2.199999999999971,-0.08250043548716024,0.0825374514852428,0.16503788697240304,0.03152692895259039,0.1028666629575861,7.699999999999951,0.12610771581036,0.05027009190154612
104,2,1,sharedreward,multi-echo,tedana,sr_outcome_primary,Neutral,5.218999999999994,0.07975558289884656,0.1724639402695769,3.1999999999999673,0.41624438714907974,0.4677183318206112,0.05147394467153143,-0.08356974092130139,0.09945173744026267,4.0,-0.3342789636852014,-0.11782731931490469
104,2,1,sharedreward,multi-echo,tedana,sr_outcome_primary,Punish,5.218999999999994,0.005409198946644338,0.0767668814904135,2.199999999999971,0.02823060930253677,0.11028035509673188,0.08204974579419513,-0.02515567494867324,0.0408165471894144,5.3999999999999595,-0.10062269979469171,0.02628543225213255
104,2,1,sharedreward,multi-echo,tedana,sr_decision_by_future_outcome_extra,Reward,6.0,0.013851098574990789,0.074344074072737,0.1999999999999779,0.08310659144994414,0.1336575661332675,0.05055097468332341,-0.0010050915616617285,0.0388124838166453,5.3999999999999595,-0.004020366246646864,0.024997501409959842
104,2,1,sharedreward,multi-echo,tedana,sr_decision_by_future_outcome_extra,Neutral,6.0,0.006693852004586399,0.1311614991803756,5.899999999999958,0.04016311202751811,0.22074081572660922,0.1805777036990911,0.0761302738920508,0.1311614991803756,5.899999999999958,0.30452109556819945,0.12728436305092164
104,2,1,sharedreward,multi-echo,tedana,sr_decision_by_future_outcome_extra,Punish,6.0,-0.03190267199420408,0.08054531539178333,0.0,-0.19141603196522314,0.056278901727228624,0.2476949336924518,-0.0035844933145364496,0.0729468058741672,7.299999999999953,-0.01433797325814562,0.009214187700624018
104,2,1,sharedreward,single-echo,fmriprep,sr_decision_partner_extra,Computer,6.0,-0.04972164371937734,0.0328646764174027,5.999999999999957,-0.2983298623162619,0.009276005906004851,0.30760586822226677,0.032644024123144696,0.1585236455515009,7.899999999999951,0.13057609649257718,0.032864676417404336
104,2,1,sharedreward,single-echo,fmriprep,sr_decision_partner_extra,Stranger,6.0,0.03604974388167698,0.1180757043876621,4.699999999999962,0.2162984632900603,0.24858764474422915,0.032289181454168855,0.023222396942802138,0.1180757043876621,4.699999999999962,0.0928895877712074,0.01241391986678527
104,2,1,sharedreward,single-echo,fmriprep,sr_outcome_primary,Reward,5.218999999999994,-0.051751189803514314,0.0175102191433929,2.199999999999971,-0.2700894595845409,0.010459769194679041,0.28054922877921995,0.0262857051861021,0.207341788995254,7.599999999999952,0.10514282074440709,-0.018394490535120767
104,2,1,sharedreward,single-echo,fmriprep,sr_outcome_primary,Neutral,5.218999999999994,0.16819696046972785,0.3298179900716358,1.599999999999973,0.8778199366915086,0.9158518465089875,0.038031909817478865,-0.00706599047391321,0.0717286157556783,6.899999999999954,-0.02826396189565249,-0.02152007642534258
104,2,1,sharedreward,single-echo,fmriprep,sr_outcome_primary,Punish,5.218999999999994,-0.04069724686962643,0.009945715173000235,5.218999999999994,-0.21239893141258012,0.0006182251871169461,0.21301715659969706,-0.026601009467193296,0.0155137145523212,5.3999999999999595,-0.10640403786877187,-0.014140080768936593
104,2,1,sharedreward,single-echo,fmriprep,sr_decision_by_future_outcome_extra,Reward,6.0,-0.00037041679568214364,0.0585574271615995,4.399999999999963,-0.002222500774092846,0.07447413668851281,0.07669663746260569,0.01863630846946966,0.0585574271615995,4.399999999999963,0.0745452338778777,-0.012387536528052096
104,2,1,sharedreward,single-echo,fmriprep,sr_decision_by_future_outcome_extra,Neutral,6.0,0.04303022326496538,0.2819748033872388,5.29999999999996,0.25818133958979045,0.4599227971145125,0.201741457524722,0.24380288504885253,0.2903002935723786,6.899999999999954,0.975211540195398,0.2661325326767207
104,2,1,sharedreward,single-echo,fmriprep,sr_decision_by_future_outcome_extra,Punish,6.0,-0.03596792539829801,0.10242096917381618,0.0,-0.21580755238978655,0.10521698177868302,0.32102453416846954,-0.06059111384221431,0.0255488433500273,7.99999999999995,-0.2423644553688542,-0.05301261015804259
104,2,1,sharedreward,single-echo,tedana,sr_decision_partner_extra,Computer,6.0,-0.04187434126297285,0.0239647837373377,5.999999999999957,-0.2512460475778353,0.004869880046840178,0.2561159276246755,0.020467485950516392,0.1263239514721781,7.899999999999951,0.08186994380206455,0.023964783737339606
104,2,1,sharedreward,single-echo,tedana,sr_decision_partner_extra,Stranger,6.0,0.03472316347465408,0.1139127133267862,4.699999999999962,0.20833898084792302,0.25017050142461983,0.041831520576696854,0.014202263604392258,0.1139127133267862,4.699999999999962,0.056809054417568325,0.0023297048790518102
104,2,1,sharedreward,single-echo,tedana,sr_outcome_primary,Reward,5.218999999999994,-0.0727227839570767,-0.0034169145363695465,0.0,-0.37954020947198286,0.0,0.37954020947198286,0.02643289552231509,0.1777428368590401,6.999999999999954,0.10573158208925904,0.010167453218840194
104,2,1,sharedreward,single-echo,tedana,sr_outcome_primary,Neutral,5.218999999999994,0.16072109740439658,0.3268792303081535,1.299999999999974,0.8388034073535449,0.8828517888363808,0.044048381482835956,-0.016610123578621565,0.0493383029190758,6.7999999999999545,-0.06644049431448543,-0.01852394930343296
104,2,1,sharedreward,single-echo,tedana,sr_outcome_primary,Punish,5.218999999999994,-0.0390842649807629,0.0183911281703807,5.218999999999994,-0.20398077893460137,0.0017581474631942397,0.2057389263977956,-0.0077525747567371425,0.0281553194495191,5.3999999999999595,-0.031010299026948185,0.017999904029785588
104,2,1,sharedreward,single-echo,tedana,sr_decision_by_future_outcome_extra,Reward,6.0,-0.003101034250488681,0.0615236078738762,4.299999999999963,-0.018606205502931954,0.06531280272150758,0.08391900822443953,-0.006838443876738547,0.0615236078738762,4.299999999999963,-0.027353775506953847,-0.038734886039027035
104,2,1,sharedreward,single-echo,tedana,sr_decision_by_future_outcome_extra,Neutral,6.0,0.05391551270114671,0.2786577140831123,5.19999999999996,0.32349307620687795,0.5077338869279218,0.18424081072104387,0.23886107412094823,0.2786577140831123,5.19999999999996,0.955444296483781,0.24484716431407938
104,2,1,sharedreward,single-echo,tedana,sr_decision_by_future_outcome_extra,Punish,6.0,-0.03018246244478741,0.100674955044821,0.1999999999999779,-0.18109477466872317,0.11436792169751939,0.29546269636624256,-0.05854663435503828,0.0345573512895505,7.99999999999995,-0.2341865374201502,-0.040288770801801155
104,2,2,sharedreward,multi-echo,fmriprep,sr_decision_partner_extra,Computer,6.0,-0.02878230162080022,0.0704389877899913,0.0,-0.17269380972480008,0.07007516251395929,0.2427689722387594,0.05709407234385141,0.1439649366739678,7.0999999999999535,0.2283762893754028,0.050083348116012845
104,2,2,sharedreward,multi-echo,fmriprep,sr_decision_partner_extra,Stranger,6.0,-0.02764240995435117,0.03148230773665,0.1999999999999779,-0.16585445972610585,0.01942779316399063,0.18528225289009648,-0.029404590002125617,0.0016033065231186,6.099999999999957,-0.11761836000850101,0.0005191156876436622
104,2,2,sharedreward,multi-echo,fmriprep,sr_outcome_primary,Reward,6.0,0.09710162184771645,0.1670507005890063,4.099999999999964,0.5826097310862945,0.5867981561998307,0.00418842511353612,0.025687062876269734,0.1670507005890063,4.099999999999964,0.10274825150507766,-0.02164554437041884
104,2,2,sharedreward,multi-echo,fmriprep,sr_outcome_primary,Neutral,6.0,0.012743636127130396,0.1938713034335658,2.199999999999971,0.07646181676278183,0.3423074769809238,0.265845660218142,-0.047412146309383396,0.1059288521877253,7.99999999999995,-0.18964858523753123,-0.09454415085336669
104,2,2,sharedreward,multi-echo,fmriprep,sr_outcome_primary,Punish,6.0,-0.05135345705480216,0.007703501618019,1.9999999999999716,-0.30812074232881076,0.0020020046684835423,0.3101227469972943,-0.07926456932483543,-0.0011274374151958,5.29999999999996,-0.3170582772993378,-0.09274011778655741
104,2,2,sharedreward,multi-echo,fmriprep,sr_decision_by_future_outcome_extra,Reward,6.0,0.02369066968004015,0.14081660478365882,0.0,0.14214401808023988,0.19264503273191172,0.05050101465167185,0.09205414896853942,0.1474430767939899,7.199999999999953,0.3682165958741531,0.10723510517942601
104,2,2,sharedreward,multi-echo,fmriprep,sr_decision_by_future_outcome_extra,Neutral,6.0,-0.06687189044424821,0.1119022508429478,0.4999999999999769,-0.40123134266548643,0.16758672875482544,0.5688180714203119,0.03618762034541211,0.1698786342217269,6.699999999999955,0.14475048138164665,0.10765657012372744
104,2,2,sharedreward,multi-echo,fmriprep,sr_decision_by_future_outcome_extra,Punish,6.0,-0.06242476053874537,-0.0355904753327933,0.6999999999999762,-0.37454856323246954,0.0,0.37454856323246954,-0.07081364988626003,-0.0510543121300482,7.599999999999952,-0.2832545995450366,-0.08921615922700624
104,2,2,sharedreward,multi-echo,tedana,sr_decision_partner_extra,Computer,6.0,-0.02531884407963851,0.0938143672838735,0.0,-0.15191306447782998,0.0964037435574207,0.2483168080352507,0.04172287641599245,0.1275275163504444,7.0999999999999535,0.1668915056639677,0.030203905771951572
104,2,2,sharedreward,multi-echo,tedana,sr_decision_partner_extra,Stranger,6.0,-0.029388026161335602,0.0150619947198674,5.899999999999958,-0.17632815696801235,0.008250510022345317,0.1845786669903577,-0.010926447051454756,0.0150619947198674,5.899999999999958,-0.04370578820581848,0.014135590918957075
104,2,2,sharedreward,multi-echo,tedana,sr_outcome_primary,Reward,6.0,0.0837511145713439,0.1690456584515332,4.099999999999964,0.5025066874280598,0.5139970549504289,0.011490367522369054,0.0017843659733072438,0.1690456584515332,4.099999999999964,0.007137463893228887,-0.047512884915694935
104,2,2,sharedreward,multi-echo,tedana,sr_outcome_primary,Neutral,6.0,0.03636223961315412,0.2417944231672429,2.2999999999999705,0.2181734376789232,0.4398391520974369,0.2216657144185137,-0.052756928596133595,0.0804211966606832,7.99999999999995,-0.21102771438453174,-0.09101704800303478
104,2,2,sharedreward,multi-echo,tedana,sr_outcome_primary,Punish,6.0,-0.053202086205729415,0.0013772881559372,5.29999999999996,-0.3192125172343742,0.0001377288155937195,0.3193502460499679,-0.07179441304329409,0.0013772881559372,5.29999999999996,-0.2871776521731728,-0.0772566226063039
104,2,2,sharedreward,multi-echo,tedana,sr_decision_by_future_outcome_extra,Reward,6.0,0.02084077594782061,0.16313520725818453,0.0,0.12504465568692277,0.19097323523443238,0.06592857954750964,0.08163635727603452,0.1448258915090232,7.199999999999953,0.32654542910413403,0.08467160950115789
104,2,2,sharedreward,multi-echo,tedana,sr_decision_by_future_outcome_extra,Neutral,6.0,-0.08436493249433688,0.1313720466691726,5.999999999999957,-0.5061895949660177,0.12958626937641574,0.6357758643424334,0.05141133521193937,0.2162302678274507,6.699999999999955,0.20564534084775493,0.1313720466691811
104,2,2,sharedreward,multi-echo,tedana,sr_decision_by_future_outcome_extra,Punish,6.0,-0.04955764446610376,-0.026541454043553,3.999999999999965,-0.29734586679662045,0.0,0.29734586679662045,-0.06411876075975494,-0.02654145404355359,4.0,-0.2564750430390166,-0.08676333847638848
104,2,2,sharedreward,single-echo,fmriprep,sr_decision_partner_extra,Computer,6.0,-0.03580633320382256,0.0839913423679259,5.999999999999957,-0.21483799922293384,0.031088602217841182,0.24592660144077502,0.07851745320607492,0.1831187331630432,7.0999999999999535,0.3140698128242958,0.08399134236793225
104,2,2,sharedreward,single-echo,fmriprep,sr_decision_partner_extra,Stranger,6.0,-0.08258037126575243,0.008524561504272036,0.0,-0.4954822275945111,0.0005449589279483862,0.49602718652245953,-0.03083161586494811,-0.0054069753552906,5.3999999999999595,-0.1233264634597909,-0.013093153267024597
104,2,2,sharedreward,single-echo,fmriprep,sr_outcome_primary,Reward,6.0,0.04301747506846443,0.118789447266613,3.3999999999999666,0.25810485041078474,0.3084733797601226,0.050368529349337915,0.037293862176745324,0.1424751693435419,7.499999999999952,0.14917544870697944,-0.03101956730132297
104,2,2,sharedreward,single-echo,fmriprep,sr_outcome_primary,Neutral,6.0,0.07276276623266638,0.242164933933151,2.0999999999999712,0.43657659739599514,0.5796004811993817,0.14302388380338657,-0.0762640557367712,0.09815741255039329,4.0,-0.305056222947081,-0.1739252968112758
104,2,2,sharedreward,single-echo,fmriprep,sr_outcome_primary,Punish,6.0,-0.05720087306649118,0.0452845757891942,1.899999999999972,-0.3432052383989446,0.056235870838654146,0.3994411092375988,-0.17494395728629572,-0.121016031953719,4.099999999999964,-0.6997758291451742,-0.2073235180871611
104,2,2,sharedreward,single-echo,fmriprep,sr_decision_by_future_outcome_extra,Reward,6.0,-0.033677739900251136,0.1070542935287114,5.999999999999957,-0.20206643940150537,0.087957816040681,0.29002425544218635,0.07757143931690548,0.1517381415519723,6.699999999999955,0.31028575726761803,0.10705429352871443
104,2,2,sharedreward,single-echo,fmriprep,sr_decision_by_future_outcome_extra,Neutral,6.0,-0.12268803918060689,0.1018826466226023,5.999999999999957,-0.7361282350836361,0.03977010919574275,0.7758983442793788,0.07753551783092412,0.2229409865258472,6.999999999999954,0.31014207132369265,0.10188264662260885
104,2,2,sharedreward,single-echo,fmriprep,sr_decision_by_future_outcome_extra,Punish,6.0,-0.055719282728701275,0.0197526808920768,0.5999999999999766,-0.33431569637220526,0.015742945822453086,0.3500586421946584,-0.05067301924284638,-0.0206405526972349,7.99999999999995,-0.202692076971383,-0.06089192596988912
104,2,2,sharedreward,single-echo,tedana,sr_decision_partner_extra,Computer,6.0,-0.0210473448788495,0.0586612046532973,5.999999999999957,-0.1262840692730961,0.03289937447445906,0.15918344374755516,0.06774941413742379,0.1679040679897011,7.199999999999953,0.27099765654969177,0.05866120465330309
104,2,2,sharedreward,single-echo,tedana,sr_decision_partner_extra,Stranger,6.0,-0.0812055571745817,0.021267300018633854,0.0,-0.4872333430474867,0.00970643637890668,0.49693977942639345,-0.05042426008356082,-0.0240815857413951,4.899999999999961,-0.2016970403342408,-0.03891928864298474
104,2,2,sharedreward,single-echo,tedana,sr_outcome_primary,Reward,6.0,0.04923633435792214,0.1333080744775408,3.6999999999999655,0.2954180061475308,0.29861209125265203,0.0031940851051211984,0.07197196496580174,0.1506318186431401,7.499999999999952,0.2878878598632034,0.01372632463768966
104,2,2,sharedreward,single-echo,tedana,sr_outcome_primary,Neutral,6.0,0.06405005448776101,0.2182432221284825,2.0999999999999712,0.38430032692656335,0.5273558440476028,0.14305551712103948,-0.08199626070765854,0.0897351693036259,4.0,-0.3279850428306301,-0.1740544709038968
104,2,2,sharedreward,single-echo,tedana,sr_outcome_primary,Punish,6.0,-0.06600437463442238,0.0284128810499313,0.6999999999999762,-0.39602624780653145,0.03175269500446223,0.4277789428109937,-0.16356605342207486,-0.1213544963729123,4.699999999999962,-0.6542642136882914,-0.19191006978558103
104,2,2,sharedreward,single-echo,tedana,sr_decision_by_future_outcome_extra,Reward,6.0,-0.035104639386880694,0.073773096781985,5.999999999999957,-0.21062783632128268,0.04715526392577008,0.25778310024705275,0.059206885005034265,0.1224505405916823,6.7999999999999545,0.23682754002013412,0.07377309678198804
104,2,2,sharedreward,single-echo,tedana,sr_decision_by_future_outcome_extra,Neutral,6.0,-0.10557138312492405,0.0682556231783682,5.999999999999957,-0.6334282987495398,0.019540434932941782,0.6529687336824817,0.06199706276662003,0.2001611557891954,6.999999999999954,0.24798825106647704,0.06825562317837418
104,2,2,sharedreward,single-echo,tedana,sr_decision_by_future_outcome_extra,Punish,6.0,-0.04228142293553581,0.0487313362571089,0.3999999999999772,-0.253688537613213,0.050626579893922385,0.3043151175071354,-0.06228963337837162,-0.0347257430654287,7.99999999999995,-0.24915853351348338,-0.07544728378563223
104,3,1,mid,multi-echo,fmriprep,mid_anticipation_primary,Reward,5.021499999999989,0.07152812415507773,0.2009214686935179,1.9999999999999716,0.35917847544472203,0.3690309147319074,0.009852439287185396,-0.03912358276140194,0.0125647128438084,4.099999999999964,-0.1564943310456058,-0.10435388226570473
104,3,1,mid,multi-echo,fmriprep,mid_anticipation_primary,Neutral,5.021499999999989,0.01790945704024072,0.0810859492428587,3.999999999999965,0.08993233852756857,0.2034843665036759,0.11355202797610733,-0.024196873023184833,0.08108594924285825,4.0,-0.09678749209273813,-0.03465976461779648
104,3,1,mid,multi-echo,fmriprep,mid_feedback_extra,Positive,5.992999999999995,0.05044234854809992,0.1613176612104083,0.0,0.30230099484876255,0.30230099484876255,0.0,0.06279808845623325,0.1038219141274171,6.999999999999954,0.2511923538249299,0.08365403372417468
104,3,1,mid,multi-echo,fmriprep,mid_feedback_extra,Negative,5.992999999999995,-0.1793248792848114,-0.04461270352416814,0.0,-1.0746940015538737,0.0,1.0746940015538737,-0.12029168061258738,0.0188942415680627,6.899999999999954,-0.48116672245034353,-0.12447845883229458
104,3,1,mid,multi-echo,tedana,mid_anticipation_primary,Reward,5.021499999999989,0.07700423388041717,0.1936943715681188,1.899999999999972,0.38667676043051397,0.3987476616386536,0.012070901208139632,-0.0377193923560729,0.0523862009538119,4.099999999999964,-0.1508775694242897,-0.11160767092831544
104,3,1,mid,multi-echo,tedana,mid_anticipation_primary,Neutral,5.021499999999989,0.0082957719658613,0.0569233630683425,3.999999999999965,0.04165721892657242,0.13071090647667688,0.08905368755010448,-0.007872134836907633,0.056923363068341365,4.0,-0.03148853934763014,-0.022380687882167048
104,3,1,mid,multi-echo,tedana,mid_feedback_extra,Positive,5.992999999999995,0.013995800007714372,0.1326876508166219,0.0,0.08387682944623216,0.16224922155748053,0.07837239211124836,0.054764667888262064,0.1011113581932512,6.999999999999954,0.21905867155304554,0.0734680286413647
104,3,1,mid,multi-echo,tedana,mid_feedback_extra,Negative,5.992999999999995,-0.08581032996374367,0.0114828621214059,1.299999999999974,-0.5142613074727154,0.0036635759241500764,0.5179248833968654,-0.09546028054512393,-0.0340606922367342,7.399999999999952,-0.38184112218049093,-0.13188465003772598
104,3,1,mid,single-echo,fmriprep,mid_anticipation_primary,Reward,5.021499999999989,0.08845699724602485,0.1762215875433209,1.7999999999999725,0.4441868116709128,0.45133453876942775,0.007147727098514954,-0.049810427759666286,0.1059206935765168,7.99999999999995,-0.19924171103866267,-0.150980401027478
104,3,1,mid,single-echo,fmriprep,mid_anticipation_primary,Neutral,5.021499999999989,-0.01752709829526257,0.0570262832369782,3.999999999999965,-0.0880123240896608,0.09482772215422378,0.18284004624388459,-0.0867986217005392,0.057026283236977574,4.0,-0.3471944868021525,-0.10360303522443771
104,3,1,mid,single-echo,fmriprep,mid_feedback_extra,Positive,5.992999999999995,0.07620015330680753,0.1419373004887922,5.799999999999958,0.4566675187676971,0.4587749669028332,0.0021074481351360625,0.09253108890683938,0.1419373004887922,5.799999999999958,0.3701243556273529,0.13574029081541084
104,3,1,mid,single-echo,fmriprep,mid_feedback_extra,Negative,5.992999999999995,-0.26105811676324825,-0.09899916865781115,0.0,-1.5645212937621453,0.0,1.5645212937621453,-0.1465950999897509,0.0626790979411741,7.799999999999951,-0.5863803999589963,-0.1731101403699843
104,3,1,mid,single-echo,tedana,mid_anticipation_primary,Reward,5.021499999999989,0.1156345694534264,0.1983786822402359,1.7999999999999725,0.5806589905103794,0.587333650118429,0.0066746596080495685,-0.056721750011081845,0.10380779906917574,4.0,-0.22688700004432455,-0.17355372944822706
104,3,1,mid,single-echo,tedana,mid_anticipation_primary,Neutral,5.021499999999989,-0.01339014489209268,0.0603293552514739,3.999999999999965,-0.06723861257564324,0.112442899543216,0.17968151211885927,-0.06535092211856607,0.06032935525147343,4.0,-0.261403688474261,-0.0924875258325836
104,3,1,mid,single-echo,tedana,mid_feedback_extra,Positive,5.992999999999995,0.03825691052620422,0.1768805059824314,5.799999999999958,0.22927366478354166,0.3608670849914285,0.13159342020788686,0.09897453942394778,0.1768805059824314,5.799999999999958,0.3958981576957862,0.17369032307943658
104,3,1,mid,single-echo,tedana,mid_feedback_extra,Negative,5.992999999999995,-0.15133907557118012,0.014855911695846338,0.0,-0.9069750798980817,0.0019274377706895109,0.9089025176687712,-0.10512456842206719,0.0258513924363107,7.699999999999951,-0.42049827368826354,-0.14249406276773544
104,3,2,mid,multi-echo,fmriprep,mid_anticipation_primary,Reward,5.0267,-0.008327781714950251,0.0433706198948215,1.1999999999999744,-0.041861260346540426,0.06118321430624033,0.10304447465278076,-0.018253913997990232,0.0383958872523065,6.999999999999954,-0.07301565599196003,-0.051019726072742466
104,3,2,mid,multi-echo,fmriprep,mid_anticipation_primary,Neutral,5.0267,0.07042045174699349,0.1496450830974215,0.3999999999999772,0.35398248479661215,0.4156357067653958,0.06165322196878363,-0.0794581351023541,-0.0007268125654727746,4.0,-0.31783254040941245,-0.11620775738374049
104,3,2,mid,multi-echo,fmriprep,mid_feedback_extra,Positive,5.98599999999999,-0.028156455713424604,0.09771247395162033,5.98599999999999,-0.1685445439005594,0.08852305712382885,0.2570676010243882,0.049786403898121896,0.1196240664094604,6.399999999999956,0.19914561559248511,0.09936415647896914
104,3,2,mid,multi-echo,fmriprep,mid_feedback_extra,Negative,5.98599999999999,-0.04119510268514046,0.0239823297648129,1.899999999999972,-0.2465938846732504,0.01707907988132383,0.2636729645545743,-0.09920543598748209,-0.0212139156808019,4.399999999999963,-0.3968217439499234,-0.17082357739114823
104,3,2,mid,multi-echo,tedana,mid_anticipation_primary,Reward,5.0267,0.012480213435540692,0.0547887063552692,1.3999999999999737,0.0627342888764324,0.0847556893069536,0.022021400430521185,-0.03756297609557525,0.02638638862018643,4.0,-0.15025190438229913,-0.08223611844581666
104,3,2,mid,multi-echo,tedana,mid_anticipation_primary,Neutral,5.0267,0.05549127190029137,0.0962354730770258,2.699999999999969,0.2789379764611946,0.3037139458516047,0.02477596939041013,-0.06734204249199992,0.033081818235528505,4.0,-0.26936816996799634,-0.09871429995369033
104,3,2,mid,multi-echo,tedana,mid_feedback_extra,Positive,5.98599999999999,-0.039792133966743866,0.07525892926474982,5.98599999999999,-0.2381957139249284,0.05102695321865702,0.28922266714358547,0.02350031900501311,0.0991440348316697,6.299999999999956,0.09400127602005127,0.07716698886442155
104,3,2,mid,multi-echo,tedana,mid_feedback_extra,Negative,5.98599999999999,-0.017541340548737155,0.034849103883146,1.7999999999999725,-0.10500246452474044,0.04848668409848056,0.15348914862322097,-0.03510284429453133,0.0380120368882696,7.499999999999952,-0.14041137717812358,-0.13996912453300808
104,3,2,mid,single-echo,fmriprep,mid_anticipation_primary,Reward,5.0267,-0.026857672475744897,0.0657069499638646,1.1999999999999744,-0.13500546223382687,0.09048312055807144,0.22548858279189832,-0.006305532684733664,0.0608813941272681,7.299999999999953,-0.025222130738934343,-0.0634112061938925
104,3,2,mid,single-echo,fmriprep,mid_anticipation_primary,Neutral,5.0267,0.06884490992280676,0.1996560406220344,0.1999999999999779,0.3460627087089727,0.3770612782393445,0.030998569530371726,-0.01384772581423717,0.0601756185152983,6.999999999999954,-0.055390903256947996,-0.05247669726479074
104,3,2,mid,single-echo,fmriprep,mid_feedback_extra,Positive,5.98599999999999,-0.04707094611333784,0.0820956574560068,4.499999999999963,-0.28176668343443984,0.1035321100892599,0.3852987935236998,0.01952804439993201,0.0820956574560068,4.499999999999963,0.07811217759972706,0.025781297493920042
104,3,2,mid,single-echo,fmriprep,mid_feedback_extra,Negative,5.98599999999999,0.006770437588505568,0.0883721840404846,2.0999999999999712,0.040527839404794264,0.16534325617334744,0.12481541676855319,-0.06922506632292663,0.0355269946581234,4.199999999999964,-0.2769002652917031,-0.18049477144791862
104,3,2,mid,single-echo,tedana,mid_anticipation_primary,Reward,5.0267,0.02881752979175365,0.1144130342661487,1.3999999999999737,0.14485707700420808,0.2014062202585094,0.05654914325430132,0.006330583307584646,0.0643034699681602,7.299999999999953,0.025322333230338268,-0.05499648243103424
104,3,2,mid,single-echo,tedana,mid_anticipation_primary,Neutral,5.0267,0.028852508809828776,0.0798837863266119,0.1999999999999779,0.1450329060343663,0.16625528217289937,0.021222376138533044,-0.02129191701413799,0.07239831628225711,4.0,-0.0851676680565509,-0.05421295387427026
104,3,2,mid,single-echo,tedana,mid_feedback_extra,Positive,5.98599999999999,-0.03945234294724727,0.0390149255535092,4.399999999999963,-0.23616172488222176,0.042189096531297605,0.27835082141351936,0.006658332565214204,0.0390149255535092,4.399999999999963,0.026633330260856486,-0.0019152452513035874
